Customer ID,Frequency,Monetary,Tenure,AvgOrderValue,TotalItems,AvgQuantity,UniqueProducts,LastRevenue,StdRevenue,PurchaseSpan,Recency,MaxRevenue,MonthsActive,AvgDaysBetweenPurchases,RevenuePerItem,RevenueConsistency,Churned,Churn_Probability,Risk_Segment
16207,1,394.38,0,20.756842105263157,140,7.368421052631579,19,1.9,15.12107471659324,1,25,50.0,1,1.0,2.817,0.7284862812903078,0,0.6614423,High Risk
16208,10,3440.45,608,13.598616600790512,1541,6.090909090909091,180,9.9,10.853954625624715,609,45,76.5,10,60.9,2.232608695652174,0.7981660888206639,0,0.12805896,Low Risk
16209,9,4146.78,458,61.892238805970145,1895,28.28358208955224,51,19.799999999999997,160.3794564965349,459,89,1220.4,7,51.0,2.1882744063324537,2.591269270438229,0,0.3760573,Medium Risk
16210,35,33750.97,735,131.8397265625,12397,48.42578125,145,37.5,351.90400055831213,736,2,3254.4,17,21.02857142857143,2.7225110913930792,2.66918029742339,0,0.0048774956,Low Risk
16211,3,1090.59,349,30.294166666666666,519,14.416666666666666,35,16.5,53.71610593135519,350,89,300.0,3,116.66666666666667,2.101329479768786,1.7731501421513005,0,0.48798123,Medium Risk
16212,4,1293.71,650,16.586025641025643,571,7.32051282051282,71,15.299999999999999,4.501871281844365,651,19,30.0,4,162.75,2.26569176882662,0.2714255590386257,0,0.0040850444,Low Risk
16213,1,159.0,0,26.5,48,8.0,6,17.700000000000003,25.00615924127494,1,79,76.5,1,1.0,3.3125,0.9436286506141487,0,0.7333477,High Risk
16214,4,2038.25,264,20.7984693877551,1308,13.346938775510203,84,19.799999999999997,13.876149704538527,265,171,102.0,4,66.25,1.558295107033639,0.6671716771960141,1,0.6895401,High Risk
16215,1,242.35,0,17.310714285714287,104,7.428571428571429,14,9.95,3.9949091917776363,1,81,25.200000000000003,1,1.0,2.3302884615384616,0.230776681183771,0,0.58315206,Medium Risk
16216,1,914.9300000000001,0,24.72783783783784,254,6.864864864864865,37,19.799999999999997,26.350530474855844,1,267,165.0,1,1.0,3.6020866141732286,1.065622099581024,1,0.80305684,High Risk
16217,2,304.25,46,20.283333333333335,91,6.066666666666666,13,15.8,13.256193521017513,47,235,65.4,2,23.5,3.3434065934065935,0.6535510363689817,1,0.82582134,High Risk
16218,13,3968.67,531,29.18139705882353,2799,20.580882352941178,82,33.0,24.253825575995346,532,30,116.0,9,40.92307692307692,1.417888531618435,0.8311399734256985,0,0.14606641,Low Risk
16219,1,40.8,0,40.8,48,48.0,1,40.8,0.0,1,501,40.8,1,1.0,0.85,0.0,1,0.8105868,High Risk
16221,9,2019.92,449,8.451548117154813,1449,6.062761506276151,177,15.0,7.804692815620892,450,37,51.0,7,50.0,1.394009661835749,0.9234630990006499,0,0.18789004,Low Risk
16222,2,1272.05,402,8.772758620689656,463,3.193103448275862,133,23.6,8.256026795515858,403,318,59.400000000000006,2,201.5,2.7474082073434123,0.9410981371406779,1,0.13061434,Low Risk
16223,2,1087.05,20,8.83780487804878,643,5.227642276422764,101,16.95,8.996969575106156,21,375,51.0,1,10.5,1.6905909797822705,1.018009528299579,1,0.4276502,Medium Risk
16224,5,1616.54,330,13.935689655172414,1555,13.405172413793103,107,16.6,6.901473468903506,331,57,40.8,4,66.2,1.0395755627009646,0.49523731079515926,0,0.43394104,Medium Risk
16225,15,2859.31,625,9.531033333333333,1281,4.27,189,12.48,7.993584003203849,626,45,47.7,11,41.733333333333334,2.2320921155347384,0.8386901738395468,0,0.11295806,Low Risk
16226,5,672.1700000000001,210,21.682903225806452,521,16.806451612903224,23,15.0,14.956071051259507,211,203,70.80000000000001,4,42.2,1.2901535508637239,0.6897633077778608,1,0.6994747,High Risk
16227,3,1027.22,310,30.212352941176473,436,12.823529411764707,28,166.8,35.67890396628369,311,225,166.8,3,103.66666666666667,2.3560091743119265,1.180937613027049,1,0.794099,High Risk
16228,3,885.71,14,16.402037037037037,555,10.277777777777779,45,15.0,21.36589120755187,15,385,100.80000000000001,1,5.0,1.595873873873874,1.3026364444432161,1,0.7059786,High Risk
16229,6,2867.86,477,16.294659090909093,1292,7.340909090909091,144,20.8,13.614847940926316,478,87,93.5,6,79.66666666666667,2.219705882352941,0.8355405206680352,0,0.51472867,Medium Risk
16230,2,542.03,30,15.486571428571429,365,10.428571428571429,32,16.5,6.526899517452707,31,190,35.400000000000006,2,15.5,1.485013698630137,0.42145542333606023,1,0.64881164,High Risk
16231,4,1074.47,218,10.7447,563,5.63,69,16.5,11.255772970419052,219,379,42.5,3,54.75,1.9084724689165187,1.0475651223783868,1,0.58441925,Medium Risk
16232,7,2712.97,506,25.837809523809522,1849,17.60952380952381,60,27.04,16.94487896210218,507,44,81.6,6,72.42857142857143,1.4672633856138453,0.6558171638539051,0,0.26993835,Low Risk
16233,9,1818.31,666,24.908356164383562,677,9.273972602739725,49,15.9,21.137650388038416,667,71,109.5,9,74.11111111111111,2.685834564254062,0.8486168355928331,0,0.006450449,Low Risk
16234,3,333.18,85,22.212,170,11.333333333333334,13,19.799999999999997,14.774649717868586,86,476,63.5,3,28.666666666666668,1.9598823529411764,0.6651652133022053,1,0.6784018,High Risk
16235,9,2053.71,429,17.858347826086955,788,6.852173913043479,80,39.9,5.837724101477673,430,41,43.0,9,47.77777777777778,2.606230964467005,0.3268904916808763,0,0.3960072,Medium Risk
16236,1,432.2,0,21.61,184,9.2,20,24.96,9.484872165717366,1,78,49.800000000000004,1,1.0,2.348913043478261,0.43891125246262686,0,0.33352926,Medium Risk
16237,1,136.65,0,19.521428571428572,57,8.142857142857142,7,17.85,6.206707201545299,1,437,33.0,1,1.0,2.3973684210526316,0.31794328877290223,1,0.8387492,High Risk
16238,1,63.66,0,10.61,85,14.166666666666666,6,10.5,5.183724529717989,1,423,17.88,1,1.0,0.7489411764705882,0.4885697011986795,1,0.7848703,High Risk
16239,6,1492.2,406,42.63428571428572,692,19.771428571428572,24,15.0,34.174207188679446,407,57,122.39999999999999,5,67.83333333333333,2.15635838150289,0.8015663125611718,0,0.62559426,High Risk
16240,2,3718.8,53,27.546666666666667,1641,12.155555555555555,126,19.799999999999997,38.93381580879064,54,24,290.0,2,27.0,2.26617915904936,1.4133766629522255,0,0.64291507,High Risk
16241,16,3992.86,400,4.15058212058212,2258,2.3471933471933473,500,1.9,4.598887174131104,401,10,34.0,12,25.0625,1.7683170947741365,1.1080101635204145,0,0.067610346,Low Risk
16242,14,7404.65,625,11.018824404761904,3921,5.834821428571429,348,6.6,9.502486863400051,626,8,59.5,12,44.714285714285715,1.8884595766386125,0.8623866316712924,0,0.0693425,Low Risk
16243,2,409.1,21,8.02156862745098,110,2.156862745098039,49,8.5,11.782344312156049,22,34,85.0,2,11.0,3.7190909090909092,1.4688329501832278,0,0.84185225,High Risk
16244,2,1522.75,160,16.733516483516482,855,9.395604395604396,88,15.8,4.739304537265727,161,212,31.6,2,80.5,1.7809941520467836,0.2832222708200172,1,0.8179722,High Risk
16245,3,1413.66,233,15.707333333333334,1014,11.266666666666667,80,17.700000000000003,5.373322952378891,234,24,35.95,3,78.0,1.3941420118343195,0.34209008227869514,0,0.61000526,High Risk
16246,2,821.35,209,9.333522727272728,336,3.8181818181818183,79,3.75,9.988564500521917,210,460,67.2,2,105.0,2.4444940476190475,1.0701816229937648,1,0.8141328,High Risk
16247,1,114.56,0,7.16,182,11.375,16,19.9,5.27503428108924,1,170,19.9,1,1.0,0.6294505494505495,0.7367366314370446,1,0.6340297,High Risk
16248,1,152.94,0,21.84857142857143,78,11.142857142857142,7,24.96,5.91686693155375,1,62,25.200000000000003,1,1.0,1.9607692307692308,0.27081253119443083,0,0.5003905,Medium Risk
16249,5,1800.07,186,26.08797101449275,950,13.768115942028986,67,17.700000000000003,19.84171353040551,187,53,99.0,5,37.4,1.8948105263157895,0.7605694409650626,0,0.44339314,Medium Risk
16250,3,565.24,125,16.149714285714285,268,7.6571428571428575,29,22.5,4.370984197768605,126,261,27.0,3,42.0,2.1091044776119405,0.27065396454939705,1,0.7769913,High Risk
16251,1,128.31,0,6.4155,44,2.2,20,11.9,5.769576719856995,1,512,23.85,1,1.0,2.9161363636363635,0.8993183259070993,1,0.8082683,High Risk
16252,1,295.09000000000003,0,14.051904761904764,158,7.523809523809524,21,17.700000000000003,4.612763400660844,1,383,26.0,1,1.0,1.8676582278481015,0.32826605921541807,1,0.80035967,High Risk
16253,7,7272.2,664,24.485521885521884,6030,20.303030303030305,218,14.040000000000001,17.657403387977784,665,67,106.2,6,95.0,1.2060033167495854,0.7211364932523036,0,0.0047608153,Low Risk
16254,3,967.44,253,13.073513513513515,543,7.337837837837838,65,27.0,9.53433527467709,254,378,45.0,3,84.66666666666667,1.781657458563536,0.7292863746858768,1,0.7345319,High Risk
16255,15,4530.0,668,8.917322834645669,2876,5.661417322834645,231,15.8,7.057952885436937,669,17,40.32,14,44.6,1.5751043115438108,0.7914878732454668,0,0.0074622254,Low Risk
16256,3,1629.37,331,56.1851724137931,1590,54.827586206896555,27,14.850000000000001,27.76579815691673,332,267,102.0,3,110.66666666666667,1.0247610062893082,0.4941837314732598,1,0.8621942,High Risk
16257,1,46.95,0,23.475,2,1.0,2,25.0,2.1566756826189692,1,177,25.0,1,1.0,23.475,0.09187116858866748,1,0.898175,High Risk
16258,15,11942.52,593,34.71662790697675,7200,20.930232558139537,253,87.30000000000001,43.447977393847054,594,45,403.2,12,39.6,1.6586833333333333,1.2515033865116731,0,0.07954687,Low Risk
16259,3,340.94,194,4.011058823529412,143,1.6823529411764706,75,4.95,2.771047173357897,195,410,17.85,2,65.0,2.3841958041958042,0.6908517913281552,1,0.9615281,High Risk
16260,1,1035.45,0,57.525000000000006,311,17.27777777777778,18,204.0,54.69743044292687,1,51,204.0,1,1.0,3.3294212218649517,0.9508462484646131,0,0.42861468,Medium Risk
16261,6,1041.16,425,6.3874846625766875,454,2.785276073619632,118,13.52,5.755074984608541,426,17,29.849999999999998,6,71.0,2.2933039647577096,0.9009923762833687,0,0.311011,Medium Risk
16262,1,755.15,0,16.416304347826088,446,9.695652173913043,46,14.850000000000001,8.975332456534078,1,378,51.0,1,1.0,1.6931614349775783,0.546732825267255,1,0.7609936,High Risk
16263,1,348.16,0,16.57904761904762,197,9.380952380952381,19,49.5,17.066050481808,1,423,54.08,1,1.0,1.767309644670051,1.0293745982248619,1,0.7787951,High Risk
16264,2,823.53,7,13.071904761904761,616,9.777777777777779,62,9.95,8.737101988192295,8,438,47.2,1,4.0,1.3368993506493505,0.6683878246768359,1,0.56034464,Medium Risk
16265,12,6935.17,398,20.57913946587537,3214,9.537091988130564,192,41.6,13.932857987425022,399,9,104.0,9,33.25,2.1578002489110144,0.6770379301101822,0,0.34777474,Medium Risk
16266,14,1757.95,599,16.127981651376146,791,7.256880733944954,73,7.9,13.543671392109227,600,74,81.6,10,42.857142857142854,2.2224399494311,0.8397623264256127,0,0.14767802,Low Risk
16267,1,186.66,0,26.665714285714284,198,28.285714285714285,7,13.200000000000001,16.495521470127233,1,591,52.199999999999996,1,1.0,0.9427272727272727,0.6186041481350618,1,0.8607614,High Risk
16268,2,667.65,0,14.836666666666666,533,11.844444444444445,45,30.0,9.331341860048367,1,71,50.0,1,0.5,1.2526266416510319,0.6289378921623253,0,0.4548799,Medium Risk
16269,1,717.57,0,13.539056603773586,579,10.924528301886792,53,17.700000000000003,4.384275777467499,1,438,30.0,1,1.0,1.2393264248704665,0.32382431847175525,1,0.7449985,High Risk
16270,1,1141.24,0,21.134074074074075,688,12.74074074074074,54,12.600000000000001,17.68536443402343,1,353,102.0,1,1.0,1.6587790697674418,0.8368175663640122,1,0.71567374,High Risk
16271,10,3397.82,640,11.363946488294316,2359,7.889632107023411,176,15.0,9.846868023707918,641,3,62.400000000000006,10,64.1,1.440364561254769,0.8665007384407258,0,0.044780515,Low Risk
16272,1,411.7,0,16.468,224,8.96,25,1.25,8.921157903172286,1,117,25.0,1,1.0,1.8379464285714284,0.5417268583417711,1,0.6635736,High Risk
16273,2,318.34000000000003,7,21.22266666666667,40,2.6666666666666665,15,76.5,18.50513228681116,8,648,76.5,2,4.0,7.958500000000001,0.87195132343459,1,0.8910685,High Risk
16274,1,351.75,0,5.411538461538462,153,2.353846153846154,64,29.95,5.115966193804827,1,373,29.95,1,1.0,2.299019607843137,0.9453811019113396,1,0.8251678,High Risk
16275,3,2151.11,444,19.37936936936937,1268,11.423423423423424,105,17.700000000000003,9.847291023818709,445,197,67.2,3,148.33333333333334,1.6964589905362777,0.5081326866798428,1,0.667382,High Risk
16276,3,2629.3900000000003,430,101.13038461538463,1467,56.42307692307692,20,15.0,131.9547000597029,431,177,532.8000000000001,3,143.66666666666666,1.7923585548738925,1.304797767372765,1,0.51532316,Medium Risk
16277,1,188.69,0,8.203913043478261,33,1.434782608695652,23,1.69,5.551309214239004,1,734,17.0,1,1.0,5.717878787878788,0.6766660232524092,1,0.98537433,High Risk
16278,3,1117.84,399,20.324363636363636,342,6.218181818181818,50,6.64,27.896248371396705,400,100,220.0,3,133.33333333333334,3.2685380116959064,1.372552118752969,1,0.6399144,High Risk
16279,9,5698.28,575,16.374367816091954,3683,10.583333333333334,243,15.8,11.769123521965117,576,21,168.75,9,64.0,1.5471843605756177,0.7187528492183362,0,0.04778933,Low Risk
16280,1,238.05,0,14.878125,101,6.3125,16,13.5,2.5562321719019714,1,725,19.9,1,1.0,2.356930693069307,0.1718114461265765,1,0.95627797,High Risk
16281,3,3424.02,610,87.79538461538462,1570,40.256410256410255,27,16.5,69.6695383803973,611,72,270.0,3,203.66666666666666,2.180904458598726,0.7935444293069241,0,0.1701415,Low Risk
16282,3,1307.58,378,39.623636363636365,790,23.939393939393938,31,10.2,33.308019099965044,379,340,153.0,3,126.33333333333333,1.6551645569620252,0.8406098520158204,1,0.53522724,Medium Risk
16283,8,4350.32,643,7.474776632302405,2867,4.926116838487973,385,19.5,6.8700082702516205,644,6,47.7,8,80.5,1.5173770491803278,0.9190921158182486,0,0.013744221,Low Risk
16284,3,1018.48,362,7.657744360902256,674,5.067669172932331,108,4.16,6.4547116472624175,363,31,39.6,3,121.0,1.5110979228486647,0.842899859679033,0,0.42986208,Medium Risk
16285,1,176.9,0,5.706451612903226,60,1.935483870967742,31,17.0,3.586798524577869,1,646,17.0,1,1.0,2.9483333333333333,0.6285514655845897,1,0.90603465,High Risk
16286,2,328.95,146,19.349999999999998,101,5.9411764705882355,17,17.9,11.491722564524434,147,477,59.400000000000006,2,73.5,3.256930693069307,0.5938874710348545,1,0.87354124,High Risk
16287,5,1006.98,519,23.975714285714286,1426,33.95238095238095,18,6.72,9.622302382272578,520,170,53.1,5,104.0,0.7061570827489482,0.4013353791092656,1,0.6725325,High Risk
16288,1,129.85,0,18.55,19,2.7142857142857144,7,17.700000000000003,3.75,1,470,25.5,1,1.0,6.834210526315789,0.20215633423180593,1,0.96378386,High Risk
16289,1,136.31,0,6.490952380952381,97,4.619047619047619,21,2.1,8.980909143712516,1,462,41.25,1,1.0,1.405257731958763,1.3836042257938732,1,0.8395531,High Risk
16290,4,1957.7,101,15.787903225806453,957,7.717741935483871,85,27.0,11.848259333181854,102,465,81.6,4,25.5,2.0456635318704284,0.7504644007327731,1,0.70879173,High Risk
16292,5,1253.76,482,20.22193548387097,688,11.096774193548388,51,30.0,12.33213619279874,483,122,71.4,5,96.6,1.8223255813953487,0.6098395577730362,1,0.73968637,High Risk
16293,15,4279.2,707,19.018666666666665,1833,8.146666666666667,168,15.0,8.697294478744526,708,22,83.4,10,47.2,2.334533551554828,0.45730306078648314,0,0.0061747627,Low Risk
16294,1,126.05000000000001,0,15.756250000000001,54,6.75,8,17.700000000000003,3.6423537817500065,1,477,22.5,1,1.0,2.3342592592592593,0.23116882391114676,1,0.8859783,High Risk
16295,4,1328.55,54,16.817088607594936,841,10.645569620253164,70,39.8,5.7493328825709975,55,10,39.8,2,13.75,1.5797265160523186,0.3418744478740799,0,0.2601034,Low Risk
16296,4,1313.67,95,17.752297297297297,645,8.716216216216216,56,15.0,7.081519175163742,96,626,47.400000000000006,3,24.0,2.0366976744186047,0.39890719812595016,1,0.4736135,Medium Risk
16297,1,301.9,0,15.094999999999999,206,10.3,20,5.04,4.146397929465246,1,269,23.4,1,1.0,1.4655339805825243,0.2746868452775917,1,0.7345763,High Risk
16298,7,1085.7,419,23.1,308,6.553191489361702,32,19.799999999999997,17.04224074367034,420,23,95.4,6,60.0,3.5250000000000004,0.7377593395528286,0,0.50087625,Medium Risk
16299,1,193.65,0,16.1375,107,8.916666666666666,12,19.799999999999997,1.9086078934419946,1,477,19.799999999999997,1,1.0,1.8098130841121496,0.118271596805081,1,0.9385682,High Risk
16300,3,1367.32,245,5.745042016806722,643,2.7016806722689077,190,2.9,6.704964012080187,246,430,35.7,3,82.0,2.12646967340591,1.1670870278172518,1,0.82348645,High Risk
16301,1,107.33,0,17.888333333333332,41,6.833333333333333,6,29.700000000000003,6.056270854797256,1,737,29.700000000000003,1,1.0,2.6178048780487804,0.33855981672210506,1,0.78454244,High Risk
16302,1,233.22,0,21.201818181818183,158,14.363636363636363,11,51.0,10.815028264578709,1,127,51.0,1,1.0,1.4760759493670885,0.5100990948905145,1,0.8544992,High Risk
16303,7,7928.27,605,27.721223776223777,3859,13.493006993006993,156,19.799999999999997,17.06348987069446,606,26,123.75,7,86.57142857142857,2.054488209380669,0.6155388379833956,0,0.043551154,Low Risk
16304,1,381.66,0,15.2664,228,9.12,25,13.919999999999998,4.385980392113034,1,695,25.200000000000003,1,1.0,1.6739473684210529,0.28729631033596875,1,0.6176626,High Risk
16305,1,361.21999999999997,0,16.419090909090908,256,11.636363636363637,22,9.9,4.590098981286641,1,139,20.8,1,1.0,1.4110156249999999,0.27955865563453325,1,0.7848348,High Risk
16306,7,1124.72,221,16.78686567164179,712,10.626865671641792,55,12.600000000000001,12.008392672318456,222,214,89.69999999999999,5,31.714285714285715,1.5796629213483147,0.7153445382364824,1,0.5420574,Medium Risk
16307,3,1194.92,147,15.932266666666667,1123,14.973333333333333,69,10.2,7.424100013402906,148,429,50.400000000000006,3,49.333333333333336,1.0640427426536065,0.46597889482577737,1,0.3046673,Medium Risk
16308,7,5120.0,686,731.4285714285714,16000,2285.714285714286,1,960.0,241.89726272590542,687,38,960.0,7,98.14285714285714,0.32,0.3307189138830738,0,0.023710394,Low Risk
16309,2,706.57,134,16.823095238095238,467,11.119047619047619,39,16.5,14.141509990802849,135,106,89.25,2,67.5,1.512997858672377,0.8406009590185256,1,0.83482325,High Risk
16310,2,460.08,227,16.431428571428572,270,9.642857142857142,26,10.2,6.737935014080223,228,414,35.400000000000006,2,114.0,1.704,0.4100638593163064,1,0.82852346,High Risk
16311,2,616.26,31,16.655675675675674,394,10.64864864864865,35,12.48,6.6974761168918215,32,18,33.2,2,16.0,1.5641116751269035,0.4021137447262477,0,0.438617,Medium Risk
16312,1,171.15,0,17.115000000000002,53,5.3,10,17.85,3.5843060695202915,1,432,22.5,1,1.0,3.229245283018868,0.20942483608064805,1,0.8468541,High Risk
16313,2,274.15000000000003,46,17.134375000000002,165,10.3125,16,17.85,3.1895286354987733,47,3,23.400000000000002,2,23.5,1.6615151515151516,0.18614794152099348,0,0.5042064,Medium Risk
16314,3,1491.4,83,24.05483870967742,636,10.258064516129032,58,15.0,16.760934061957784,84,390,88.80000000000001,3,28.0,2.3449685534591196,0.6967801474060498,1,0.7667837,High Risk
16315,2,402.71,205,17.50913043478261,143,6.217391304347826,21,13.5,5.676862860485437,206,331,39.6,2,103.0,2.816153846153846,0.32422300362833073,1,0.7286657,High Risk
16316,13,5744.91,428,19.343131313131313,3057,10.292929292929292,193,5.04,23.73984435699159,429,64,250.0,10,33.0,1.8792639842983316,1.2273009975833393,0,0.2140478,Low Risk
16317,5,2192.51,465,18.73940170940171,1236,10.564102564102564,103,14.850000000000001,8.881140254785388,466,120,69.12,5,93.2,1.7738754045307445,0.4739286980720226,1,0.82264364,High Risk
16318,1,328.15,0,17.271052631578947,199,10.473684210526315,19,22.5,6.517717643075204,1,35,39.599999999999994,1,1.0,1.6489949748743717,0.37737813566487544,0,0.62593585,High Risk
16319,1,404.40000000000003,0,134.8,72,24.0,3,118.80000000000001,13.856406460551018,1,218,142.8,1,1.0,5.616666666666667,0.10279233279340516,1,0.90699923,High Risk
16322,2,326.75,35,8.83108108108108,231,6.243243243243243,28,18.75,5.854592586538738,36,1,24.96,2,18.0,1.4145021645021645,0.6629531008475388,0,0.3567131,Medium Risk
16323,2,353.66,381,88.415,146,36.5,4,207.50000000000003,82.68988390365536,382,196,207.50000000000003,2,191.0,2.422328767123288,0.9352472307148714,1,0.42243978,Medium Risk
16324,3,408.59000000000003,48,3.6809909909909915,270,2.4324324324324325,100,3.95,3.4367206766056815,49,128,17.5,2,16.333333333333332,1.5132962962962964,0.9336400673125397,1,0.6270562,High Risk
16325,12,3597.5,688,26.068840579710145,2464,17.855072463768117,104,13.52,17.291311225624476,689,47,106.2,9,57.416666666666664,1.4600243506493507,0.6632942179669709,0,0.0052604056,Low Risk
16326,24,4721.25,674,10.109743040685224,1083,2.3190578158458246,243,4.2,9.29193817001004,675,6,95.0,16,28.125,4.359418282548477,0.919107254518335,0,0.0042949505,Low Risk
16327,16,10159.64,711,11.584538198403648,8124,9.26339794754846,289,8.4,10.04101804142316,712,14,120.96,15,44.5,1.2505711472181191,0.8667603204767208,0,0.0037965039,Low Risk
16328,1,310.83,0,19.426875,141,8.8125,16,30.0,7.751487357275376,1,563,35.7,1,1.0,2.2044680851063827,0.39900845386998046,1,0.8803514,High Risk
16329,4,1664.92,311,16.008846153846154,797,7.663461538461538,83,30.0,24.80106607118661,312,428,122.39999999999999,4,78.0,2.088983688833124,1.5492100950216272,1,0.9242889,High Risk
16330,7,625.38,644,5.345128205128205,326,2.786324786324786,105,112.5,11.097502329693816,645,18,112.5,5,92.14285714285714,1.9183435582822086,2.076190112530264,0,0.070066795,Low Risk
16331,6,2037.7,210,59.932352941176475,756,22.235294117647058,33,13.6,63.582337315785466,211,432,222.0,3,35.166666666666664,2.6953703703703704,1.0609017366328242,1,0.71093696,High Risk
16332,11,2000.01,561,10.15233502538071,1128,5.725888324873097,158,9.899999999999999,8.64045466192239,562,28,55.6,9,51.09090909090909,1.773058510638298,0.8510805287967116,0,0.29147828,Low Risk
16333,22,26626.8,302,591.7066666666667,32184,715.2,9,1187.2,532.8805293360365,303,8,2601.0,9,13.772727272727273,0.8273303504847129,0.9005822637388511,0,0.44537303,Medium Risk
16334,1,263.73,0,4.883888888888889,206,3.814814814814815,54,1.65,3.176792862791303,1,492,15.12,1,1.0,1.280242718446602,0.6504637871714646,1,0.76563,High Risk
16335,7,2753.52,184,7.6274792243767315,1004,2.781163434903047,193,5.9,6.268548521985282,185,552,43.0,6,26.428571428571427,2.7425498007968128,0.8218375085115367,1,0.5124208,Medium Risk
16336,4,3517.69,211,51.73073529411765,1473,21.66176470588235,64,102.0,38.63715180304149,212,421,175.2,3,53.0,2.388112695179905,0.7468896698136621,1,0.7567714,High Risk
16337,1,151.05,0,15.105,87,8.7,10,10.2,3.8136050311133873,1,37,20.0,1,1.0,1.7362068965517243,0.2524730242378939,0,0.6134074,High Risk
16338,1,214.79999999999998,0,19.527272727272727,94,8.545454545454545,11,20.8,14.201185929991265,1,157,49.5,1,1.0,2.2851063829787233,0.7272488139194782,1,0.70803076,High Risk
16339,1,94.05,0,5.225,21,1.1666666666666667,17,7.95,2.6196794819663136,1,284,7.95,1,1.0,4.478571428571429,0.5013740635342228,1,0.92015404,High Risk
16340,3,1496.24,444,4.191148459383753,1319,3.6946778711484596,277,2.5,4.224391329446455,445,107,30.0,3,148.33333333333334,1.1343745261561788,1.0079316851657385,1,0.57789093,Medium Risk
16341,7,3850.79,584,24.372088607594936,3022,19.126582278481013,103,16.5,20.727573839356694,585,25,104.0,5,83.57142857142857,1.2742521508934481,0.8504635845159975,0,0.06417984,Low Risk
16342,4,322.41,104,21.494000000000003,157,10.466666666666667,10,17.9,9.931672136582613,105,75,41.6,4,26.25,2.053566878980892,0.46206718789348705,0,0.30822435,Medium Risk
16343,3,614.12,391,7.873333333333333,345,4.423076923076923,54,15.299999999999999,6.2312677550798465,392,16,26.0,2,130.66666666666666,1.7800579710144928,0.7914395963268221,0,0.28615654,Low Risk
16344,4,842.42,510,18.313478260869566,706,15.347826086956522,43,65.4,9.452128794296096,511,158,65.4,4,127.75,1.193229461756374,0.5161296319384872,1,0.59937096,Medium Risk
16345,2,1178.79,438,10.914722222222222,611,5.657407407407407,95,22.5,11.006975821929853,439,44,100.0,2,219.5,1.9292798690671031,1.0084522169075274,0,0.2376933,Low Risk
16346,1,224.51,0,14.967333333333332,289,19.266666666666666,15,20.4,6.216706140561515,1,385,30.0,1,1.0,0.7768512110726643,0.4153516195644859,1,0.7239916,High Risk
16347,11,3442.96,626,10.067134502923977,1715,5.014619883040936,209,8.5,10.305139479052952,627,11,81.36,8,57.0,2.0075568513119535,1.0236417797000574,0,0.057253,Low Risk
16348,8,1744.42,398,6.894940711462451,1164,4.600790513833992,180,30.419999999999998,7.979631541626574,399,32,50.0,6,49.875,1.498642611683849,1.157316919108657,0,0.1335731,Low Risk
16349,1,53.5,0,5.944444444444445,9,1.0,9,9.95,6.061353213415118,1,291,15.95,1,1.0,5.944444444444445,1.0196668957146928,1,0.98506296,High Risk
16350,9,2253.89,406,18.47450819672131,1077,8.827868852459016,72,19.799999999999997,7.113883539412839,407,21,53.699999999999996,6,45.22222222222222,2.092748375116063,0.3850648398139956,0,0.41303936,Medium Risk
16351,13,3330.0299999999997,402,17.807647058823527,2165,11.577540106951872,124,20.4,12.775265745338144,403,333,163.2,10,31.0,1.5381200923787528,0.717403355038313,1,0.327056,Medium Risk
16352,2,494.44,20,17.658571428571427,300,10.714285714285714,28,17.700000000000003,7.454696612693342,21,18,30.599999999999998,1,10.5,1.6481333333333332,0.422157400605561,0,0.5363591,Medium Risk
16353,38,9795.460000000001,728,56.62115606936417,3483,20.13294797687861,76,356.40000000000003,81.7955649480298,729,4,475.20000000000005,18,19.18421052631579,2.8123629055412005,1.4446113542405516,0,0.013651736,Low Risk
16354,5,1119.46,528,7.996142857142857,592,4.228571428571429,116,29.700000000000003,6.63889331439184,529,63,35.400000000000006,5,105.8,1.8909797297297297,0.830261969176976,0,0.22127603,Low Risk
16355,1,416.35,0,8.673958333333333,179,3.7291666666666665,47,2.1,9.976746951933173,1,375,67.2,1,1.0,2.325977653631285,1.1501953973646988,1,0.8710618,High Risk
16356,6,415.87,354,7.0486440677966105,190,3.2203389830508473,27,4.35,5.548764838520098,355,198,32.7,5,59.166666666666664,2.1887894736842104,0.7872102471269525,1,0.632177,High Risk
16357,4,868.37,347,18.47595744680851,389,8.27659574468085,43,17.34,7.388959643065155,348,33,39.6,4,87.0,2.2323136246786635,0.3999229628200678,0,0.6481606,High Risk
16358,5,2919.65,393,18.958766233766234,2065,13.409090909090908,118,17.700000000000003,12.066119277364388,394,1,70.80000000000001,5,78.8,1.4138740920096853,0.6364401105317815,0,0.33918926,Medium Risk
16359,16,2697.75,654,21.582,1764,14.112,78,33.9,30.8843999926051,655,7,228.96,15,40.9375,1.5293367346938775,1.4310258545364238,0,0.0032132037,Low Risk
16360,6,3450.41,83,5.425172955974842,2110,3.3176100628930816,365,13.5,5.20987123043897,84,5,35.7,4,14.0,1.6352654028436018,0.9603143112149527,0,0.08694186,Low Risk
16361,4,891.21,61,8.569326923076924,418,4.019230769230769,87,6.25,6.984966000490337,62,10,33.9,3,15.5,2.1320813397129186,0.8151125593866709,0,0.41280985,Medium Risk
